LFQ intensity 1	LFQ intensity 10	LFQ intensity 11	LFQ intensity 12	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15	LFQ intensity 16	LFQ intensity 17	LFQ intensity 18	LFQ intensity 19	LFQ intensity 2	LFQ intensity 20	LFQ intensity 21	LFQ intensity 22	LFQ intensity 23	LFQ intensity 24	LFQ intensity 25	LFQ intensity 26	LFQ intensity 27	LFQ intensity 28	LFQ intensity 29	LFQ intensity 3	LFQ intensity 30	LFQ intensity 31	LFQ intensity 32	LFQ intensity 33	LFQ intensity 34	LFQ intensity 35	LFQ intensity 36	LFQ intensity 37	LFQ intensity 38	LFQ intensity 39	LFQ intensity 4	LFQ intensity 40	LFQ intensity 41	LFQ intensity 42	LFQ intensity 43	LFQ intensity 44	LFQ intensity 45	LFQ intensity 5	LFQ intensity 6	LFQ intensity 7	LFQ intensity 8	LFQ intensity 9	N: N: Peptides	N: N: Razor + unique peptides	N: N: Unique peptides	N: N: Sequence coverage [%]	N: N: Unique + razor sequence coverage [%]	N: N: Unique sequence coverage [%]	N: N: Mol, weight [kDa]	N: N: Q-value	N: N: Score	N: N: Intensity	N: N: MS/MS count	T: T: Protein IDs	T: T: Majority protein IDs	T: T: Protein names	T: T: Gene names
22,5616	22,6948	22,1636	21,4705	22,1194	21,2462	21,5805	22,0821	23,8116	21,7043	22,3136	21,5509	22,6325	21,7186	23,287	21,9691	21,9707	23,6495	22,7057	22,1428	22,5402	21,902	21,9305	21,9038	23,3415	22,5183	22,541	23,6218	23,0893	22,8523	22,2476	22,6863	22,4848	21,6847	22,9036	23,2794	21,883	22,3957	23,1242	24,547	22,8268	22,7304	20,3936	21,6754	22,3076	2	2	2	36	36	36	78286	46062	80075	35033000	2	P55290;P55290-4;P55290-3;P55290-2;P55290-5	P55290;P55290-4;P55290-3;P55290-2;P55290-5	Cadherin-13	CDH13
27,9461	27,3853	27,1519	26,7549	27,6785	27,2138	27,2396	27,2991	27,0058	27,1125	27,2235	27,6794	27,1467	27,3333	27,5733	27,0569	27,5678	27,268	27,2822	27,3177	27,124	27,1465	27,5904	27,3124	27,2398	27,3573	27,1284	27,4268	27,0904	27,3745	27,2559	27,3557	26,7869	27,6494	27,1763	27,2874	26,9788	26,9601	26,8681	26,5573	27,6138	27,8344	27,6638	27,3818	27,1124	7	7	7	348	348	348	3554	0	28178	12023000000	352	P55735;P55735-2;P55735-4;P55735-3	P55735;P55735-2;P55735-4;P55735-3	Protein SEC13 homolog	SEC13
28,761	29,1497	29,048	29,0995	29,0248	29,012	29,1132	29,0902	29,2181	29,1909	29,0952	28,9795	29,3392	28,9795	29,1718	29,1344	29,133	28,9692	29,2371	29,2183	29,2923	29,1561	28,9894	29,0476	28,9679	29,1079	29,1152	28,9978	29,202	29,0454	29,2211	28,9795	29,2066	29,0248	29,1338	29,035	28,9765	28,8474	29,0215	28,7543	29,245	28,9585	29,09	29,1607	29,2941	29	29	29	384	384	384	10328	0	27826	41210000000	1222	P55786;P55786-2;A6NEC2;A6NEC2-2;A6NEC2-3	P55786;P55786-2	Puromycin-sensitive aminopeptidase	NPEPPS
23,2647	22,8018	24,4898	22,5916	24,7262	22,3121	22,5216	22,133	21,9936	22,8468	21,665	23,2233	22,6183	25,8127	24,6808	23,2522	24,8125	24,8317	25,6517	26,1765	21,73	25,4448	22,662	25,4703	25,5573	25,4122	25,112	25,588	22,8611	25,2513	24,7263	25,6171	25,2959	25,0976	25,138	25,6006	26,4204	25,677	25,6247	24,027	22,6628	21,2937	22,1646	21,1501	21,6454	7	7	3	22	22	96	49263	0	31749	1545400000	73	P55795	P55795	Heterogeneous nuclear ribonucleoprotein H2	HNRNPH2
23,4927	22,5839	22,7645	20,8097	22,8412	21,9741	22,2779	22,1101	22,2493	21,9044	22,7988	23,0809	22,7972	23,6888	21,9661	22,6933	22,6268	23,2105	23,1205	22,3015	20,5647	22,7187	21,6929	22,9253	22,0396	23,5402	22,5548	21,9675	22,4544	21,5205	22,9563	21,7546	22,165	22,6249	23,7649	22,1786	22,5159	21,6304	22,6244	24,6824	22,3728	22,9777	21,5521	22,867	20,7172	2	2	2	4	4	4	56157	31417	20129	24371000	5	P55809	P55809	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial	OXCT1
27,4759	27,8749	27,7935	27,8569	27,6269	27,7193	27,7973	27,7042	27,9119	27,7937	27,7024	27,5159	27,9505	27,8001	27,7812	28,0165	27,8976	27,8196	28,1519	28,04	28,1557	28,0522	27,8003	27,981	27,8363	27,9518	28,112	27,9183	28,0226	28,0052	28,1615	27,7949	28,0523	27,5629	27,8279	27,8377	27,8037	27,9659	28,0793	28,1535	27,6549	27,7234	27,891	27,7062	27,8637	26	26	26	445	445	445	9248	0	2188	16681000000	667	P55884;P55884-2	P55884;P55884-2	Eukaryotic translation initiation factor 3 subunit B	EIF3B
21,3809	21,4763	22,4837	21,7241	23,1177	21,243	22,2978	22,6418	22,4848	22,7115	22,7057	22,5963	21,8055	22,1416	21,3402	22,0021	22,426	21,706	22,8378	21,7306	22,0117	21,567	22,7027	21,5396	21,9958	22,347	23,0927	22,2733	22,0954	22,9733	20,9113	23,7383	24,0272	21,5733	21,6579	22,8431	22,4148	21,6039	22,3139	25,0128	22,1835	23,444	22,4959	21,136	21,4424	3	3	3	134	134	134	39743	16762	26199	122420000	10	P55899	P55899	IgG receptor FcRn large subunit p51	FCGRT
25,6845	22,9383	25,8335	25,6127	25,3703	25,5527	25,9792	25,5125	25,569	25,6391	25,5354	25,697	25,7863	26,2661	26,0717	25,9955	25,902	25,7041	25,4794	24,9342	25,3673	26,3078	25,6664	26,0167	26,3155	26,3988	26,6002	25,6215	26,3065	26,3249	25,6297	25,6584	25,7839	25,7825	26,0636	26,5704	26,0148	26,4872	25,4541	23,1836	25,8724	26,0316	21,6641	21,4096	22,6919	5	5	4	369	369	253	26836	0	19551	4170800000	101	P55957-2;P55957;P55957-4	P55957-2;P55957	BH3-interacting domain death agonist;BH3-interacting domain death agonist p15;BH3-interacting domain death agonist p13;BH3-interacting domain death agonist p11	BID
26,9572	26,6465	26,3352	26,5195	26,0975	26,498	26,3304	26,6972	26,6742	26,704	26,7535	26,7719	26,5645	26,1602	26,2883	26,5189	22,6406	20,718	26,4807	21,7598	26,6975	22,4277	27,0621	26,5936	22,9298	26,5127	26,754	26,9008	26,9729	26,7523	26,7823	26,6213	26,4933	26,8375	27,1268	27,3007	25,9993	26,5012	26,2458	25,8079	27,0632	26,6604	26,7928	26,5776	26,84	4	4	4	709	709	709	62953	0	47006	6279300000	116	P56134-3;P56134;P56134-4;P56134-2	P56134-3;P56134;P56134-4;P56134-2	ATP synthase subunit f, mitochondrial	ATP5J2
22,9984	22,6493	23,7962	20,5662	22,8418	23,7353	21,4584	21,82	21,881	23,7111	21,4469	22,4058	23,7174	21,2306	22,031	21,2389	21,5005	22,7692	22,4721	21,5292	22,4388	22,7247	22,8988	23,6718	22,7931	23,6405	23,5586	21,7911	22,1061	22,3477	21,8735	22,5519	21,6154	23,1814	22,1072	22,447	22,5128	23,0724	22,8761	24,5525	22,8117	22,9	22,6287	22,643	23,0421	2	2	2	54	54	54	50838	77083	16157	10051000	2	P56159-2;P56159	P56159-2;P56159	GDNF family receptor alpha-1	GFRA1
26,7379	26,6356	26,3833	26,6649	26,4692	26,767	26,6399	26,7582	26,8138	26,5904	26,6309	26,6369	26,9255	26,2963	26,4304	26,4071	26,1758	26,4682	26,1885	26,2262	26,2647	26,0886	26,5418	26,2106	26,1871	26,0892	26,4935	26,0433	26,1435	26,2524	26,3667	26,0822	25,9576	26,5715	26,1421	26,1229	26,2547	26,0806	25,8973	26,6164	26,9286	26,8236	26,7381	26,7351	26,7562	21	21	21	292	292	292	10111	0	11804	5951000000	353	P56192;P56192-2	P56192;P56192-2	Methionine--tRNA ligase, cytoplasmic	MARS
24,5915	24,8154	24,9577	24,3809	24,321	24,0533	24,8762	24,329	24,1271	23,1932	24,5235	23,876	22,5459	24,7802	24,8695	24,9908	25,1309	24,853	25,0618	24,8498	24,9977	25,055	24,2332	25,3849	25,3201	25,4014	25,5352	24,966	25,1455	25,0641	24,8789	24,6832	22,8969	24,5171	25,228	25,3867	25,2733	25,6232	25,7613	23,7701	24,3803	24,6617	24,1052	21,2754	21,8258	12	12	12	109	109	109	13085	0	19938	2037000000	133	P56199	P56199	Integrin alpha-1	ITGA1
22,5296	23,2897	21,8918	24,084	23,0999	22,2877	20,8783	22,5212	21,707	22,5055	21,9979	21,767	23,8555	22,4162	22,6379	23,6894	21,1824	22,8713	23,8431	23,4892	23,7684	23,4968	23,5777	23,5194	22,1826	21,3666	22,8675	22,8946	23,6968	21,9767	23,2618	22,6122	23,6856	22,3775	23,6613	22,7063	22,4616	22,6503	21,7357	23,7388	23,3783	22,4389	21,303	21,5723	24,5651	3	2	2	21	159	159	18615	49628	99607	853300000	53	P56377;P56377-2	P56377;P56377-2	AP-1 complex subunit sigma-2	AP1S2
22,0679	22,2004	23,7547	24,7249	24,5461	21,6503	24,0215	24,3772	24,6641	24,4783	23,4075	24,3164	23,7593	23,7673	21,3646	22,6164	22,689	22,914	21,2096	22,5111	23,1178	21,6711	24,2134	22,5523	24,8189	21,5381	24,9626	22,0692	22,0245	22,9496	21,9538	22,5944	25,2896	24,8807	25,3138	25,1413	25,8085	25,8109	25,9222	24,4733	22,1084	24,6966	24,4924	24,2896	24,3034	2	2	2	246	246	246	79331	31736	21034	1085000000	66	P56385	P56385	ATP synthase subunit e, mitochondrial	ATP5I
25,3146	25,6666	23,3692	24,4151	26,3691	22,8707	21,511	21,5358	22,5754	22,9506	22,7023	24,8666	22,76	22,0864	25,6499	25,3807	26,0299	25,6079	23,4691	25,932	25,3089	25,2583	25,8632	25,9571	22,933	21,621	23,031	25,8349	25,3545	25,7323	22,5846	22,6742	25,0097	25,1731	22,9626	22,4148	24,457	22,6088	24,4324	25,0528	23,043	22,8035	24,9979	24,6694	24,6274	7	7	7	461	461	461	26599	0	464	2392200000	88	P56537;P56537-2	P56537;P56537-2	Eukaryotic translation initiation factor 6	EIF6
22,8864	22,5511	22,3519	22,4298	22,7594	21,4636	23,2121	22,3108	23,5732	21,4532	22,6373	22,6214	22,9116	22,0299	23,0301	22,1842	21,9111	22,3985	22,212	22,5379	22,3447	21,5078	23,1524	21,4837	21,7551	23,3378	22,8974	22,2501	22,9851	21,369	22,5717	20,6552	21,9696	22,1034	22,2352	23,142	22,7037	22,6991	21,1813	24,4666	22,7954	22,0906	21,3188	22,1192	21,73	5	3	3	11	67	67	48944	39761	48628	187840000	26	P56545;P56545-3;P56545-2	P56545;P56545-3;P56545-2	C-terminal-binding protein 2	CTBP2
22,5846	22,7129	22,6723	22,3658	22,0703	21,4591	21,5719	22,7461	23,2932	22,2057	23,0241	22,2829	23,1751	22,329	22,5724	21,4529	21,8989	22,7323	22,4093	22,7154	20,6933	23,3856	23,0867	21,6961	22,4955	21,7794	21,9335	22,8177	23,6414	21,1422	22,1399	22,0639	23,1892	22,1522	22,299	22,3656	21,3161	22,3916	23,1954	24,5116	21,418	22,4698	22,671	22,099	23,0667	1	1	1	51	51	51	17936	65967	16901	68522000	12	P56557	P56557	Transmembrane protein 50B	TMEM50B
24,0101	25,2137	24,8516	24,7521	24,8402	24,9453	24,8237	24,8144	24,9865	25,1314	25,1807	24,6512	25,2136	24,8514	24,9242	24,8888	25,0272	24,9517	24,6812	22,9229	23,3967	22,2125	24,094	25,7079	24,9652	24,8206	22,6597	24,9237	24,9237	25,2101	24,9351	25,1865	25,3565	24,3397	25,2375	25,1355	22,1446	25,4613	25,4265	25,4409	24,1851	24,7622	24,3279	24,7138	24,9349	5	5	5	202	202	202	27978	0	24422	2229300000	110	P57088	P57088	Transmembrane protein 33	TMEM33
21,5977	22,2305	22,2038	21,672	23,5916	21,7093	21,3051	21,9717	21,8145	22,4931	21,7856	22,526	21,9889	23,7044	21,811	22,341	22,2608	21,7997	22,0605	22,0698	22,9005	21,417	21,8441	21,2756	23,7223	22,8691	23,6794	22,7847	22,7673	22,0696	21,8932	21,5032	23,5388	23,4488	23,4431	21,4366	22,698	22,4856	23,7487	24,9523	21,803	23,1751	22,4844	23,3269	21,3023	4	4	4	317	317	317	15928	43821	69913	401480000	32	P57105	P57105	Synaptojanin-2-binding protein	SYNJ2BP
23,5049	22,4734	22,6223	21,5681	22,9567	22,9721	22,3855	23,1886	22,4331	23,2435	21,8937	21,9785	22,4965	21,697	22,0925	22,8433	22,1821	21,3509	23,1748	22,3731	22,7932	20,965	22,6299	22,3775	21,9743	22,232	22,776	21,178	22,2992	22,4155	21,9606	22,3376	22,6817	21,4842	21,8815	21,1151	21,8712	22,5771	22,7915	24,7774	21,2137	22,8089	22,688	22,3589	22,0821	2	2	2	76	76	76	528	48193	91129	161340000	22	P57764	P57764	Gasdermin-D	GSDMD
21,9132	22,9049	22,4258	23,11	21,7784	22,4256	23,757	21,5152	23,679	22,8082	22,0742	21,8804	22,9287	21,5493	22,7233	23,1801	21,2676	21,7428	22,9914	29,7227	22,6601	22,9602	23,5784	23,2795	21,6193	21,7607	21,6311	22,3741	21,9029	21,8686	22,3428	22,2974	23,6563	22,7864	21,5324	21,8727	22,8931	23,5404	23,581	24,6387	21,9114	21,601	23,2291	20,9137	21,5689	64	57	57	437	365	365	55565	0	32331	2952900000	70	P58107	P58107	Epiplakin	EPPK1
22,0066	21,2974	22,6255	22,5733	22,057	21,4658	21,9699	22,0391	22,8961	21,8596	23,5956	23,5028	22,5628	22,4718	21,0548	21,9609	22,6451	20,9096	22,5862	22,165	22,9572	22,5078	24,1786	23,1342	22,3128	22,6873	22,5908	22,9454	21,8704	22,1178	23,0267	22,869	23,5426	22,7965	22,07	21,8778	22,7755	21,7945	22,0654	24,1766	22,2525	22,1799	23,6851	22,0002	21,4827	2	2	2	203	203	203	12895	0	26516	590300000	41	P58546	P58546	Myotrophin	MTPN
23,3551	23,329	24,0946	21,5768	23,2212	23,1488	23,2198	23,1607	23,1099	22,7185	21,6881	23,1709	22,7936	23,1292	23,1133	23,1762	23,7668	23,3367	22,9689	20,8228	21,5072	22,0229	23,5512	22,2421	22,5427	22,3986	23,1619	22,9174	22,9963	22,0704	22,8714	23,0348	20,8206	23,2211	22,099	21,3045	22,8587	23,2897	24,1256	24,7484	23,2804	23,0955	22,5452	22,8073	21,7172	2	2	2	394	394	394	78501	59312	17149	441290000	46	P59768	P59768	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2	GNG2
28,8586	29,3035	29,196	29,2905	29,1526	29,3014	29,4706	29,2384	29,4209	29,2722	29,2591	29,2077	29,2721	29,2668	29,2919	29,1897	29,331	29,1281	29,3599	29,3084	29,448	29,4105	28,9671	29,1948	29,2418	29,2924	29,1541	29,1922	29,2132	29,2465	29,2157	29,2678	29,0658	29,0597	29,0263	29,2322	29,2618	28,886	29,0295	28,8842	29,2418	29,1873	29,4047	29,5526	29,396	7	7	7	542	542	542	19667	0	1512	44318000000	591	P59998;P59998-3;P59998-2;P59998-4	P59998;P59998-3;P59998-2	Actin-related protein 2/3 complex subunit 4	ARPC4
27,4782	27,3614	27,1851	27,5836	27,0779	27,2166	27,4246	27,5982	27,1853	27,183	27,4805	27,8006	26,8611	27,4592	27,5504	27,7067	27,5067	27,6225	27,5973	27,439	27,5997	27,3167	27,2249	27,116	27,2233	27,1261	26,6542	27,1999	27,4327	27,1112	27,218	26,9285	26,8977	27,5459	27,0133	26,9625	26,4382	26,4735	26,5761	26,1149	27,3967	27,7142	27,5444	27,5462	27,4164	4	4	4	284	284	284	25809	0	32331	12698000000	290	P60033	P60033	CD81 antigen	CD81
22,6602	22,376	26,6446	26,414	22,7053	26,1733	25,9416	26,0712	23,6255	24,4786	26,2314	27,2802	21,6896	26,3042	26,1155	26,1823	20,9725	26,0738	26,0308	25,3863	25,9571	25,5202	22,9116	22,9409	21,7286	22,2775	26,3167	26,0412	25,9688	23,2306	22,1767	22,115	23,5825	22,1867	22,3438	21,6001	23,1664	22,7979	22,1169	24,7956	26,6891	26,5522	22,3711	26,5394	26,6665	2	2	2	368	368	368	77412	0	50161	5437300000	87	P60059	P60059	Protein transport protein Sec61 subunit gamma	SEC61G
29,8057	29,5091	30,1452	28,501	30,3477	28,9122	29,443	28,9577	28,5502	28,9016	29,2186	29,123	29,1604	28,8104	30,1719	28,9599	29,9242	28,8377	29,3027	29,9655	29,3366	29,8507	29,965	29,2022	29,7219	29,6674	28,481	29,3462	28,7797	29,8277	28,5748	28,9739	28,3248	29,5253	28,1303	28,7269	28,8192	28,8207	28,8332	28,0238	28,9401	29,3567	29,4256	28,9436	28,7058	15	15	15	713	713	713	30791	0	32331	50580000000	746	P60174-3;P60174;P60174-4	P60174-3;P60174;P60174-4	Triosephosphate isomerase	TPI1
26,5632	26,7543	26,5156	26,6023	26,5425	26,7098	26,5836	26,6431	26,6375	26,7642	26,599	26,7533	26,7603	26,7205	26,7032	26,6442	26,7763	26,7867	26,921	26,9989	26,9354	26,9672	26,6698	26,808	26,7981	26,7742	26,9054	26,9126	26,928	27,1529	27,0105	26,9446	27,1788	26,5466	26,9234	26,9855	27,1338	26,9639	27,1748	27,3815	26,6786	26,6859	26,626	26,7103	26,6228	17	17	17	443	443	443	5222	0	18421	7755300000	359	P60228	P60228	Eukaryotic translation initiation factor 3 subunit E	EIF3E
27,2429	27,2457	27,2933	27,3065	26,7593	27,2893	27,319	27,3071	27,1754	27,1949	27,0812	27,4016	27,1322	26,8403	26,6623	27,0745	27,1501	27,731	27,253	27,268	27,3018	27,1514	27,0667	27,3119	27,0859	27,3694	27,557	27,3827	27,4871	27,3573	27,3283	27,6457	27,7056	27,1933	27,7933	27,7019	28,2364	28,0877	28,122	28,0541	26,9901	27,0472	26,8787	27,0944	27,0514	3	3	3	375	375	375	99743	0	34659	10879000000	148	P60468	P60468	Protein transport protein Sec61 subunit beta	SEC61B
22,1025	23,7704	22,564	22,4504	21,5625	22,9687	22,287	23,9334	22,396	21,4364	22,8343	23,6144	22,5689	23,9065	22,2523	23,493	23,7086	23,1462	23,4171	22,4047	22,3615	21,8818	23,9522	23,6491	23,4709	22,753	24,1118	23,4013	23,6498	23,7484	23,6122	21,4689	22,9331	22,9452	23,6783	22,8312	23,1253	23,0903	22,5379	24,1427	21,479	22,0947	22,6098	21,0525	23,7795	6	4	4	215	166	166	3508	0	22714	421990000	49	P60510	P60510	Serine/threonine-protein phosphatase 4 catalytic subunit	PPP4C
29,1572	29,4333	29,4187	28,6147	29,7022	28,7577	29,1037	28,8969	28,5187	28,8634	29,0843	28,7379	28,6149	28,9395	29,8494	28,8545	30,2304	29,4408	29,5904	29,6537	29,452	29,9031	29,3132	29,7934	29,9272	29,6649	29,2617	29,7747	29,4606	29,8287	29,7573	29,4568	29,1615	28,9657	29,6059	29,4813	29,7115	29,5239	29,5575	29,0471	28,5115	28,9791	29,1581	28,9505	28,7037	9	9	9	735	735	735	1693	0	15369	47973000000	587	P60660;P60660-2;P14649	P60660;P60660-2	Myosin light polypeptide 6	MYL6
22,1834	22,7649	31,0163	30,2052	30,3562	21,3747	23,0604	21,8092	23,7553	30,9189	30,6852	31,4305	30,6955	30,1757	30,3283	21,7541	29,6991	30,1901	22,1439	21,1932	23,2802	30,2587	22,7779	29,9809	29,7787	22,2607	30,8373	30,2415	22,2799	22,8935	22,6074	22,6203	30,3037	23,9492	23,2151	23,1468	21,6798	22,7745	22,3997	24,5206	22,8531	21,5554	22,604	22,5782	22,9898	26	1	1	757	45	45	41736	0	32331	1,1429E+15	349	P60709;Q9BYX7	P60709	Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed	ACTB
29,9686	30,2893	30,3555	30,3174	30,2611	30,1808	30,2442	30,2812	30,3371	30,3453	30,269	30,023	30,1984	30,2525	30,2865	30,2808	30,1267	30,1173	30,2668	30,3928	30,1821	30,2211	30,014	30,0963	30,146	30,1182	29,9586	30,1851	30,2505	30,2166	30,1067	30,1067	30,1169	30,0453	30,0026	30,1588	30,2586	30,0109	29,7028	30,3198	30,0832	30,0461	30,0922	30,3008	30,2929	25	25	12	645	645	365	46153	0	32331	84512000000	1666	P60842;P60842-2	P60842;P60842-2	Eukaryotic initiation factor 4A-I	EIF4A1
26,6245	25,6314	26,6435	26,7732	26,2094	26,171	26,2246	26,5117	26,0607	26,4564	26,714	26,5477	26,3147	26,4633	26,3649	26,0963	26,4114	26,7869	26,8507	27,3712	26,7778	26,5241	26,5262	26,3337	26,598	26,8257	26,7618	26,9919	26,8276	26,9849	26,4164	27,0816	27,2875	26,3629	26,9002	26,8125	27,3875	27,1686	27,3278	27,6771	26,1208	26,1346	25,7021	25,5266	25,8766	3	3	3	252	252	252	13373	41102	54244	6951900000	129	P60866;P60866-2	P60866;P60866-2	40S ribosomal protein S20	RPS20
27,8699	27,7522	27,7258	27,4674	27,7342	27,607	27,5937	27,5188	27,4786	27,6363	27,6704	27,525	27,464	26,8365	26,8746	26,8193	26,8422	26,8822	26,5687	26,7841	26,7982	26,7757	27,481	26,9872	27,014	26,7789	26,5746	26,7565	26,8574	26,97	26,6955	26,9277	26,6334	27,5319	26,4806	27,0027	27,0578	26,6836	26,5861	27,0403	27,5013	27,5072	27,7251	27,8486	27,6921	13	13	13	506	506	506	34834	0	78656	11496000000	512	P60891;P60891-2;P11908;P11908-2;P21108	P60891;P60891-2;P11908;P11908-2	Ribose-phosphate pyrophosphokinase 1;Ribose-phosphate pyrophosphokinase 2	PRPS1;PRPS2
25,5776	25,6882	25,6709	25,0788	26,1343	25,656	25,4986	24,9197	24,8887	25,096	25,1658	24,6846	25,3645	25,7962	25,9831	25,4685	26,0085	25,1854	25,3803	25,6345	25,6103	25,7588	25,4252	25,529	25,8898	25,769	25,1503	25,9191	25,2086	25,9497	25,2444	25,4507	24,8339	25,4043	25,1166	25,4137	25,6913	25,2394	25,2958	23,5396	24,8802	25,2677	24,8359	24,5955	24,6547	8	8	8	411	411	411	27399	0	38148	3438900000	222	P60900;P60900-2;P60900-3	P60900;P60900-2	Proteasome subunit alpha type-6	PSMA6
23,2569	22,2077	23,1757	23,2828	25,4349	21,9176	22,9314	25,1469	22,7752	21,8086	24,7168	21,4618	22,6059	25,619	25,8104	25,3042	22,312	25,3789	25,4415	25,8208	25,5702	25,6866	21,6677	25,7252	25,8222	26,2491	22,8551	25,345	25,3853	26,2843	24,6619	22,8723	21,8577	22,7138	22,9283	25,7525	23,0964	23,3892	21,2547	24,1977	22,1936	21,4506	21,8189	22,5063	21,8813	3	3	3	351	351	351	11203	57504	15865	2472900000	104	P60903	P60903	Protein S100-A10	S100A10
26,7852	26,2391	26,9639	27,0349	26,7662	26,5723	26,5598	26,87	26,761	26,8254	26,9502	27,1694	26,4531	26,6691	26,7068	26,7776	27,1565	27,1329	27,3523	27,2457	26,9756	26,5856	26,6418	26,7465	26,9361	27,0216	26,4635	27,1221	27,1056	27,095	26,8848	27,5318	27,2797	26,7836	27,1937	27,1787	27,4884	27,129	27,2374	27,2536	26,6084	26,4207	26,7165	26,9215	26,4522	6	5	5	393	393	393	21258	0	39719	8980300000	222	P60953;P60953-1;Q9H4E5-2;P17081;Q9H4E5	P60953;P60953-1	Cell division control protein 42 homolog	CDC42
27,9984	27,4956	27,6739	26,9486	28,1433	27,0132	27,0616	27,1476	26,963	26,9972	27,1117	26,6502	27,1882	26,9876	27,6499	26,9727	27,9082	27,0197	26,9984	27,2948	27,1267	27,4891	27,6298	27,5483	27,5438	27,3349	26,8005	27,6239	27,0983	27,8369	27,1142	27,2628	27,2704	27,4145	27,1465	27,0939	27,1709	27,3223	27,4533	27,2946	26,8591	27,1824	27,277	27,1303	27,1496	6	6	6	394	394	394	18506	0	16638	11065000000	266	P60981;P60981-2	P60981;P60981-2	Destrin	DSTN
24,4869	24,2163	22,4283	22,1209	21,6616	22,845	24,1433	20,6331	22,6133	22,2826	21,5779	22,5273	23,9744	22,1017	24,7996	23,6146	23,8207	23,1145	21,9203	24,0962	23,6502	23,7454	25,0323	24,0812	24,1081	23,9813	23,4579	24,0423	23,5255	23,9391	23,6776	23,2408	22,249	23,7464	22,8752	21,7572	23,4463	23,5226	23,5166	24,0035	22,3297	24,8819	24,3242	21,4885	21,1337	3	3	3	352	352	352	16713	0	6267	867710000	80	P60983	P60983	Glia maturation factor beta	GMFB
25,6328	25,0897	25,3919	25,1375	25,2983	25,212	24,8254	25,0338	25,3987	25,025	25,0894	25,0892	25,1007	25,1908	25,1386	25,176	25,3258	25,2294	24,9625	24,5508	25,3878	24,9039	25,1922	25,0577	24,9581	25,0964	25,2022	25,377	25,3076	25,1302	24,1417	24,9005	25,4322	25,084	24,7039	24,4794	25,3721	25,2341	25,1702	24,9121	25,6169	24,8088	25,1546	25,3498	25,278	6	3	3	357	193	193	23668	0	40972	2644800000	139	P61006;P61006-2;P59190-2;P59190;Q96E17	P61006;P61006-2	Ras-related protein Rab-8A	RAB8A
25,4355	21,9606	25,9822	25,893	22,4226	22,0156	22,4337	22,238	22,1343	23,8908	22,5779	25,6434	22,2141	21,0517	22,0397	22,4992	25,407	22,2386	26,1618	22,4443	22,1242	22,9246	25,1551	23,2656	22,278	22,2559	25,7254	21,8483	26,2553	23,1883	21,7134	23,2191	26,2703	25,5729	22,1062	22,5328	22,7756	22,3291	21,8896	23,8487	22,0412	20,4045	25,6524	21,3419	21,9181	4	4	4	217	217	217	20313	39698	48162	2178000000	54	P61009	P61009	Signal peptidase complex subunit 3	SPCS3
22,4238	23,3166	22,6834	21,4709	22,446	22,9015	23,4233	21,1715	22,3803	22,5533	22,7167	23,0322	23,189	21,1974	22,7812	23,2134	22,2196	21,8615	21,2717	22,808	22,8869	23,3028	23,4065	21,905	21,4801	21,8838	21,7323	22,8375	21,6295	23,3786	23,3824	22,2023	22,7924	24,11	22,5496	22,0342	23,5943	23,6844	22,4687	24,7271	21,6426	22,3014	24,0807	23,0563	21,4198	7	7	7	196	196	196	50369	60827	18538	226330000	22	P61011-2;P61011	P61011-2;P61011	Signal recognition particle 54 kDa protein	SRP54
22,2486	22,9035	22,2738	23,0307	23,1881	22,548	21,7724	22,954	21,6654	24,0796	21,5982	20,7878	22,8637	23,1646	22,2794	22,9003	22,1764	23,4298	22,3562	23,2389	21,8661	22,0663	22,3814	21,2339	23,1264	21,5333	24,2843	21,4852	21,7244	23,1933	22,7445	23,4439	22,7663	22,3763	21,2724	21,6239	21,9705	21,9582	22,7807	23,9289	22,5756	21,8588	21,7058	21,3571	21,2433	3	3	3	153	153	153	27506	40469	51442	1187500000	11	P61018-2;P61018	P61018-2;P61018	Ras-related protein Rab-4B	RAB4B
27,3607	27,6022	27,2973	27,5385	27,3198	27,6296	27,3178	27,6244	27,5817	27,3762	27,634	27,475	27,4773	27,353	27,3982	27,3316	27,2718	27,258	27,185	27,291	27,0773	27,0044	27,1823	27,2255	27,0405	27,2441	27,1408	27,2947	27,0197	27,0928	27,2984	27,0633	27,1755	27,2644	27,3823	27,0867	26,7887	26,7318	26,6883	26,4803	27,5409	27,5163	27,5186	27,7105	27,6262	14	14	7	703	703	349	23545	0	16592	12387000000	454	P61019;P61019-2	P61019;P61019-2	Ras-related protein Rab-2A	RAB2A
