LFQ intensity 1	LFQ intensity 10	LFQ intensity 11	LFQ intensity 12	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15	LFQ intensity 16	LFQ intensity 17	LFQ intensity 18	LFQ intensity 19	LFQ intensity 2	LFQ intensity 20	LFQ intensity 21	LFQ intensity 22	LFQ intensity 23	LFQ intensity 24	LFQ intensity 25	LFQ intensity 26	LFQ intensity 27	LFQ intensity 28	LFQ intensity 29	LFQ intensity 3	LFQ intensity 30	LFQ intensity 31	LFQ intensity 32	LFQ intensity 33	LFQ intensity 34	LFQ intensity 35	LFQ intensity 36	LFQ intensity 37	LFQ intensity 38	LFQ intensity 39	LFQ intensity 4	LFQ intensity 40	LFQ intensity 41	LFQ intensity 42	LFQ intensity 43	LFQ intensity 44	LFQ intensity 45	LFQ intensity 5	LFQ intensity 6	LFQ intensity 7	LFQ intensity 8	LFQ intensity 9	N: N: Peptides	N: N: Unique peptides	N: N: Sequence coverage [%]	N: N: Unique sequence coverage [%]	N: N: Mol. weight [kDa]	N: N: Score	N: N: Intensity	N: N: MS/MS count	T: T: Protein IDs	T: T: Majority protein IDs	T: T: Protein names	T: T: Gene names	T: T: id
21,2477	21,7312	25,458	25,5461	24,8735	21,5344	24,8882	22,1493	22,2956	21,9387	21,4427	19,7222	22,4189	25,2262	24,7555	22,3809	22,9288	25,4412	22,1031	21,3562	22,6433	22,2867	21,0015	23,0373	22,5662	21,6722	21,7267	26,1554	22,8859	22,2381	21,8463	22,5417	21,4493	25,5996	22,4673	22,4859	22,2761	22,2665	23,1113	25,5304	22,5547	25,4275	25,7124	25,7536	25,7873	2	2	127	127	29203	20777	1894800000	74	Q4V9L6	Q4V9L6	Transmembrane protein 119	TMEM119	1954
25,0775	25,1025	25,4555	25,1758	25,4098	25,7245	24,9832	25,048	24,8932	24,4702	25,2028	23,3381	22,5331	23,5964	25,034	25,497	21,7832	25,5376	24,887	24,6316	25,0452	24,6809	25,3905	25,2544	24,5545	25,5073	25,4489	25,3747	25,4799	24,9747	26,113	26,0983	25,41	24,9251	25,6413	25,3605	24,2035	25,0941	24,2784	25,3031	25,2753	24,8193	25,1556	24,8851	25,113	10	7	323	247	45547	26901	3395900000	251	Q52LJ0;Q52LJ0-1	Q52LJ0;Q52LJ0-1	Protein FAM98B	FAM98B	1955
22,5694	21,8515	22,1107	22,4119	21,8345	22,079	21,3382	20,5423	21,5868	21,7589	21,929	19,8416	22,3891	21,8613	22,1312	21,8993	23,4013	23,3143	21,9402	22,7713	22,0718	22,2081	22,2603	21,6905	21,9365	23,2733	22,4612	22,9819	21,2243	22,1633	23,6146	23,1284	23,2554	22,5496	24,0842	23,2449	21,3191	23,3082	22,2335	22,0704	22,674	22,6588	22,4133	22,2217	22,5073	5	5	166	166	50576	13656	302750000	38	Q53EL6-2;Q53EL6	Q53EL6-2;Q53EL6	Programmed cell death protein 4	PDCD4	1956
23,8009	21,8185	24,751	24,4574	24,4246	24,1539	24,5978	24,1541	23,7874	23,8521	24,0081	20,9191	24,4651	23,6728	21,9779	24,8851	24,7417	24,3968	24,3822	24,0674	24,1891	24,2964	21,867	22,9615	24,0167	24,4189	24,6163	24,6944	24,3391	24,1381	25,013	24,8225	22,0981	21,75	24,5429	24,5493	22,472	24,0173	23,7643	24,311	22,3932	21,7115	24,5219	24,2364	24,4977	14	14	18	18	13289	30369	1910400000	138	Q53EP0;Q53EP0-2	Q53EP0	Fibronectin type III domain-containing protein 3B	FNDC3B	1957
21,671	23,5431	23,1794	23,7812	23,705	21,6152	23,162	24,5277	23,3661	23,3055	23,4225	20,7469	23,6977	23,5745	24,0459	23,7413	24,6677	23,4772	22,9002	22,7771	22,9163	23,4694	21,6417	22,8338	23,5684	23,5102	22,2589	24,0342	23,3947	23,8698	24,2886	23,5666	23,8034	24,0397	24,7951	24,1681	23,4967	23,1659	23,9976	24,1143	23,835	23,7332	23,8554	23,1937	23,7274	4	4	193	193	35536	90518	965830000	121	Q53FA7;Q53FA7-2	Q53FA7;Q53FA7-2	Quinone oxidoreductase PIG3	TP53I3	1959
21,6473	22,9754	23,366	22,9891	23,263	23,5191	22,7478	23,5437	23,2054	22,9214	23,4442	21,5816	23,9035	22,3642	23,402	24,1242	23,087	24,1772	22,9633	23,7987	21,8822	23,8778	23,2429	23,8858	23,6743	24,4722	24,8086	24,9435	24,3287	24,4958	25,4906	24,9733	24,568	23,5395	25,2999	24,379	23,2877	23,8638	23,8556	24,8839	21,6704	22,863	22,9895	23,4273	23,3033	6	6	234	234	34324	20807	1378100000	138	Q53GQ0;Q53GQ0-2	Q53GQ0	Very-long-chain 3-oxoacyl-CoA reductase	HSD17B12	1961
21,3047	22,6546	22,4345	22,1885	22,6372	22,4202	22,8422	22,9848	22,1955	21,1126	22,7555	21,7153	22,559	20,6831	22,7509	22,4759	22,2875	22,2926	22,0584	22,9317	23,2787	21,881	21,9229	21,7747	22,0958	22,6933	23,0705	23,27	23,2902	22,6516	23,1799	23,9862	23,3539	22,9053	22,2756	23,0666	21,0783	22,5596	21,9743	22,5362	22,5727	21,5771	22,6682	23,6367	22,4988	5	5	86	86	79835	1996	267800000	25	Q53GS7;Q53GS7-2	Q53GS7;Q53GS7-2	Nucleoporin GLE1	GLE1	1962
23,4037	23,6279	24,7411	23,7852	23,8379	23,907	23,7556	24,3092	24,0632	23,6153	24,2541	22,0041	24,5516	23,2994	24,7359	25,0988	24,4361	25,7969	25,1533	25,063	25,5647	25,5359	23,7308	25,4387	25,3778	26,134	26,1299	25,6469	26,2362	25,2781	26,0231	26,0936	25,2952	23,8246	25,5879	25,7935	24,5403	25,5824	24,8396	24,9949	23,6123	23,5813	23,563	23,9574	23,7929	14	14	352	352	6538	10594	6901800000	419	Q53GS9;Q53GS9-3;Q53GS9-2	Q53GS9;Q53GS9-3;Q53GS9-2	U4/U6.U5 tri-snRNP-associated protein 2	USP39	1963
22,1412	21,9789	22,1738	21,9586	22,5456	22,1615	22,1953	22,0676	21,0378	22,1504	23,3545	20,6702	21,7996	21,7133	21,9446	22,2925	22,4873	21,7004	21,3192	21,8803	22,1572	22,0059	22,0229	22,6102	21,7827	23,3914	21,7979	22,6837	21,9151	22,771	22,5929	22,098	21,4444	21,692	21,7197	21,6613	21,9316	21,8298	21,754	22,3608	20,9394	22,7031	21,9124	23,1716	21,0446	3	3	92	92	4278	11648	121200000	29	Q53T59	Q53T59	HCLS1-binding protein 3	HS1BP3	1966
26,9908	21,4174	25,8948	23,2538	21,9369	26,9096	26,8756	25,515	22,2149	27,9797	21,4581	20,9129	28,4058	25,1035	21,2937	26,3436	22,5364	25,9591	22,0158	25,481	25,5112	25,8005	22,2177	25,838	26,1248	26,5939	26,7351	26,2839	23,3146	26,0267	26,642	26,7389	21,1456	22,3028	22,6492	26,4971	24,8445	25,7145	25,697	25,826	27,4832	22,1202	24,7235	27,3656	27,5037	4	4	184	184	25087	24917	6067200000	115	Q53TN4-3;Q53TN4	Q53TN4-3;Q53TN4	Cytochrome b reductase 1	CYBRD1	1967
22,1967	22,718	33,5923	21,1805	22,6121	22,09	21,6024	21,985	21,5542	21,2715	21,8353	20,6666	22,5738	21,9791	21,5877	22,2136	22,5606	22,2315	22,1393	21,469	23,1688	22,0787	22,2575	22,4293	21,667	22,2148	22,3729	22,2271	21,8995	22,919	22,3184	21,9543	22,2534	21,7865	22,3856	21,9391	22,3358	34,2899	34,3898	20,9329	21,0592	21,9187	33,2486	21,8038	22,9009	9	2	215	109	42003	5242	94194000000	28	Q562R1	Q562R1	Beta-actin-like protein 2	ACTBL2	1968
21,0954	22,0287	21,7854	21,1454	20,8712	21,3144	23,8148	22,6815	22,2515	21,7124	24,863	20,3813	22,4104	22,9907	21,5332	22,2938	22,4701	22,3073	21,0623	22,175	21,6882	22,6682	21,1641	22,217	21,6686	22,0616	23,0162	22,0503	22,3385	22,5616	23,0696	21,8927	21,4032	22,3799	23,4238	22,3815	22,5023	22,7377	23,0877	21,9211	24,3112	22,134	22,6395	22,5013	22,4539	7	2	129	61	58264	65218	623750000	30	Q58FF6	Q58FF6	Putative heat shock protein HSP 90-beta 4	HSP90AB4P	1970
21,9387	21,2854	22,0134	21,3537	22,0509	21,772	21,5474	22,0415	21,5338	21,2266	22,1389	19,5899	23,0484	22,2061	21,3906	22,6059	22,9843	21,4971	21,8754	21,7938	22,1725	22,0531	21,8025	21,8506	22,4475	22,4398	21,4132	23,6416	22,2141	22,5954	25,1451	23,212	21,6586	22,5123	22,0426	24,3094	23,7564	22,0081	23,8108	24,6053	22,2734	21,9604	22,7779	22,2815	22,8338	8	1	186	39	44348	41711	492560000	61	Q58FF8	Q58FF8	Putative heat shock protein HSP 90-beta 2	HSP90AB2P	1971
21,7936	21,4258	22,0907	22,1991	22,8572	22,6545	22,1498	22,7396	21,3483	21,6436	22,9463	20,5282	22,4368	22,1785	23,8171	22,2375	21,8009	22,6848	23,88	23,9159	24,4135	24,2725	21,6928	21,6696	21,0912	24,6744	24,92	22,6876	22,1121	22,3674	22,6095	22,8069	22,0279	21,8927	22,5879	21,4135	22,3302	21,589	21,5567	22,5967	22,5446	22,0378	22,7857	21,9869	21,6773	4	4	149	149	431	22197	495830000	40	Q5BKZ1-3;Q5BKZ1	Q5BKZ1-3;Q5BKZ1	DBIRD complex subunit ZNF326	ZNF326	1975
21,1182	22,1023	22,669	22,3068	22,2988	22,3873	22,0257	22,5699	21,6407	20,7639	21,7111	20,1357	21,9947	21,2766	21,8694	21,5856	22,3939	21,2635	22,4786	22,7235	22,0024	22,5166	22,1992	21,8343	21,2172	23,2629	23,5514	23,2984	22,1422	22,8866	23,0734	22,5751	22,6548	21,9737	23,3144	22,2806	22,552	22,2914	22,3477	22,5234	21,3092	21,9582	22,1152	21,7109	22,4813	10	10	143	143	10606	13537	178810000	23	Q5JRX3-3;Q5JRX3;Q5JRX3-2	Q5JRX3-3;Q5JRX3;Q5JRX3-2	Presequence protease, mitochondrial	PITRM1	1981
23,3968	22,7831	23,4634	22,6921	22,4228	24,1458	23,7227	23,4096	22,6995	22,8826	22,9518	20,8332	24,3699	22,0698	23,4265	24,0096	22,9297	23,8605	23,503	23,4793	23,6706	23,9315	21,2607	23,8302	23,2281	24,4857	24,6046	24,1162	24,3871	23,5705	25,1607	24,6748	23,9849	23,1446	24,1341	24,4582	22,8703	23,8599	23,0745	23,5588	23,3108	22,6888	21,9766	23,7145	23,5701	14	13	116	11	1437	21987	1550900000	191	Q5JTH9;Q5JTH9-2;Q5JTH9-3	Q5JTH9;Q5JTH9-2;Q5JTH9-3	RRP12-like protein	RRP12	1984
25,4872	26,0577	26,7017	25,5867	25,7385	26,3228	26,0924	26,5199	26,2776	26,1849	26,5761	23,7396	26,9932	25,6796	26,7774	27,1976	27,0039	27,8056	26,7576	26,8637	27,1726	26,9876	25,829	26,9308	27,0082	27,7927	27,6433	27,2116	27,3629	27,209	27,4832	27,6249	26,9138	26,0901	27,2548	27,8546	26,4754	27,2921	26,6648	27,1918	26,0234	25,376	25,94	25,6385	26,2105	20	19	463	446	66248	30268	20654000000	586	Q5JTV8;Q5JTV8-3;Q5JTV8-2	Q5JTV8;Q5JTV8-3;Q5JTV8-2	Torsin-1A-interacting protein 1	TOR1AIP1	1985
20,7056	23,1877	21,8447	22,4216	22,0285	22,6113	22,6301	22,4419	21,6131	21,5001	21,3211	20,2719	22,6121	21,4174	21,6467	22,5914	22,7495	22,4533	21,8962	22,0306	21,9887	22,2706	21,8858	21,7465	22,9974	22,5069	22,657	23,0307	22,506	22,9527	24,0604	23,7907	22,3279	22,4676	22,8005	22,8211	22,1567	22,0615	21,9133	21,4766	21,162	21,7932	22,4042	22,142	22,5411	5	5	16	16	43374	69047	340780000	24	Q5JVF3-3;Q5JVF3-2;Q5JVF3;Q5JVF3-4	Q5JVF3-3;Q5JVF3-2;Q5JVF3;Q5JVF3-4	PCI domain-containing protein 2	PCID2	1987
21,9789	21,6024	23,6856	22,3486	22,5696	21,9025	22,2939	21,8426	21,6747	22,616	22,2406	20,567	22,1991	21,5487	21,5914	22,1187	21,9031	22,5418	21,9779	22,0098	23,0658	22,7696	22,9471	22,882	21,6724	21,6337	22,2372	22,3311	22,7346	22,0323	22,6251	22,9534	22,218	22,3726	22,4865	22,3222	21,2252	22,9322	21,8083	22,0923	21,0284	21,5789	22,4023	22,1702	22,5359	6	6	52	52	18428	65347	53001000	14	Q5K651	Q5K651	Sterile alpha motif domain-containing protein 9	SAMD9	1988
24,0521	24,6043	24,2276	21,9806	24,6635	24,7413	24,428	24,1855	24,1205	24,1514	21,4491	20,008	24,041	21,4671	25,1005	23,7213	21,912	26,093	25,158	24,8239	25,2088	25,5025	23,9539	25,2343	24,8346	25,4502	25,5089	25,3107	25,5553	25,1158	25,4825	25,356	24,9386	21,9415	22,7388	25,3603	21,4526	24,7144	23,7871	24,8491	24,3392	24,3483	24,329	21,9974	24,6845	6	6	287	287	28235	4323	2075400000	105	Q5RKV6	Q5RKV6	Exosome complex component MTR3	EXOSC6	1992
21,7984	22,0338	22,7797	21,773	22,6322	22,0457	21,8484	21,6694	22,3032	22,0399	22,6398	20,3748	22,477	22,7749	21,7946	22,6098	22,694	23,1046	22,044	21,623	22,6199	21,7015	22,0832	23,1357	22,7022	21,406	24,702	22,8116	22,1707	22,5012	24,6161	24,6457	22,5068	21,7987	22,635	21,3783	22,0744	22,3964	21,377	23,0245	22,4682	22,2036	21,4156	21,9367	21,4814	4	4	12	12	43382	98561	892810000	55	Q5SNT2-2;Q5SNT2	Q5SNT2-2;Q5SNT2	Transmembrane protein 201	TMEM201	1993
23,2021	23,0176	24,4846	23,5168	23,5069	23,5451	24,1122	23,2319	23,1303	22,5709	23,4256	21,1067	23,57	22,241	24,7026	23,9401	23,4256	25,1231	24,9738	24,999	24,9753	24,8088	23,6715	24,3782	24,3576	25,2868	25,0804	24,7472	25,1404	24,2487	25,4704	25,2108	24,1177	23,0926	24,3227	24,8912	23,0781	24,2948	21,9896	24,1348	23,5951	23,2526	23,1285	22,0191	23,5005	30	30	219	219	19604	11705	4345700000	344	Q5SRE5;Q5SRE5-2	Q5SRE5;Q5SRE5-2	Nucleoporin NUP188 homolog	NUP188	1994
26,7068	26,7512	28,1146	27,0281	26,9873	26,8933	27,0038	27,8701	27,8489	27,5686	28,206	24,7757	28,1696	26,8135	27,0376	27,8878	28,3605	29,3854	28,4641	28,4583	28,698	28,5005	26,6167	28,9852	29,1085	29,6731	29,7269	29,4247	29,1705	28,9559	29,5655	29,5587	29,0341	26,8167	29,1643	29,3984	28,3519	29,346	28,8017	28,9701	26,4812	26,3814	27,0352	27,2761	27,0076	17	17	362	362	61206	10694	54691000000	665	Q5SSJ5;Q5SSJ5-2;Q5SSJ5-3;Q5SSJ5-5	Q5SSJ5;Q5SSJ5-2;Q5SSJ5-3	Heterochromatin protein 1-binding protein 3	HP1BP3	1995
23,773	23,4018	23,974	22,8093	23,5738	24,364	23,6691	23,5818	22,9353	21,5878	23,2024	21,4561	23,8109	21,1992	23,1747	23,6773	23,5588	24,6915	23,9806	23,9895	23,8098	24,2624	23,7184	24,5023	23,5548	24,7892	24,8377	24,4802	24,7332	24,4411	25,0175	24,9703	23,7095	23,0866	24,5268	24,433	22,7393	24,4675	23,1532	24,1607	24,4897	23,0102	22,8384	23,8163	23,8716	12	12	275	275	79322	60717	1872900000	179	Q5SY16	Q5SY16	Polynucleotide 5-hydroxyl-kinase NOL9	NOL9	1996
21,4464	21,6079	21,699	21,0275	21,8538	21,8828	22,0586	22,0033	24,3893	22,1607	22,1516	19,9234	23,5468	21,6489	22,2287	22,6672	25,4315	22,2767	21,6324	21,9366	22,3952	22,1296	22,0821	22,4709	21,6319	22,0982	22,0319	22,4416	23,1855	22,1361	23,2778	21,5031	23,4365	22,382	23,1127	22,3074	22,1884	22,2687	22,3053	22,0219	21,6669	21,5779	24,445	22,0995	22,3702	4	4	48	48	13363	33835	298710000	24	Q5T1M5;Q5T1M5-2;Q5T1M5-3	Q5T1M5;Q5T1M5-2	FK506-binding protein 15	FKBP15	1999
21,9453	21,7687	21,8112	24,1491	22,9442	22,0555	21,9425	22,1556	22,0124	22,0303	22,7007	20,4113	22,1518	24,4577	24,3871	21,857	25,013	22,3987	21,9327	23,6957	22,7424	22,2537	21,4967	22,0377	21,737	21,744	23,1286	21,9833	22,9259	23,8682	25,113	22,2148	24,7941	24,2357	25,7811	24,6507	24,4401	24,0563	24,5716	22,1789	21,6569	22,2432	24,2303	24,7527	21,5726	12	12	27	27	57185	12162	667080000	49	Q5T4S7-3;Q5T4S7-4;Q5T4S7;Q5T4S7-2;Q5T4S7-5	Q5T4S7-3;Q5T4S7-4;Q5T4S7;Q5T4S7-2	E3 ubiquitin-protein ligase UBR4	UBR4	2002
21,5066	22,0048	21,878	21,4597	22,3591	22,8229	22,3031	21,6941	23,3194	21,2748	22,922	20,3905	22,1111	22,3723	21,893	22,0564	22,6446	22,9802	22,2678	21,535	20,9989	22,21	22,4381	21,828	22,8229	21,8386	21,2415	22,5276	21,6466	23,1407	23,1119	23,2757	23,0738	22,4036	23,4529	21,6089	22,2708	21,4324	21,7961	22,8036	22,2198	21,9217	21,4223	22,1009	21,9973	3	3	91	91	39028	38268	63891000	15	Q5T6V5	Q5T6V5	UPF0553 protein C9orf64	C9orf64	2004
21,6316	22,2337	22,2665	22,5225	23,0284	22,6152	21,6298	22,7391	21,3935	21,5582	22,5751	20,113	21,9329	20,7557	22,7481	22,3825	22,0429	22,7261	22,1866	21,8194	21,9142	21,6429	22,1657	23,2223	21,3711	23,0166	24,7673	23,3158	21,3342	24,331	22,6474	24,5163	21,8308	22,5763	24,1312	24,9208	23,9754	24,4433	22,8133	22,9795	20,8411	22,596	22,947	21,7469	22,8644	9	8	185	163	60006	25219	490860000	32	Q5T8P6-5;Q5T8P6-4;Q5T8P6-3;Q5T8P6-2;Q5T8P6	Q5T8P6-5;Q5T8P6-4;Q5T8P6-3;Q5T8P6-2;Q5T8P6	RNA-binding protein 26	RBM26	2007
22,0365	21,5745	22,5749	21,9963	22,7462	22,034	22,4663	21,9545	20,729	22,4926	21,6202	19,9344	22,5568	21,2488	22,8195	22,4174	22,3415	22,9623	21,7044	21,5924	22,2671	23,8361	21,2795	22,1123	21,9451	24,5434	24,2005	22,897	22,2801	22,4972	22,2373	21,8404	21,0145	21,7219	22,2509	22,5937	22,4638	22,4876	22,8182	22,4477	22,2624	21,4033	22,2385	22,0703	22,2888	4	4	10	10	56012	64489	214020000	33	Q5TA45-2;Q5TA45-3;Q5TA45;Q5TA45-4;Q5TA45-5	Q5TA45-2;Q5TA45-3;Q5TA45;Q5TA45-4;Q5TA45-5	Integrator complex subunit 11	CPSF3L	2008
21,0892	21,6278	22,338	21,9255	21,8435	22,9005	22,292	21,8911	21,946	21,9989	21,9287	20,9088	22,8764	21,6181	22,1454	23,1167	23,1026	22,2516	21,683	21,8417	22,1567	21,5321	22,4205	21,7788	21,8428	22,1364	22,6225	21,6431	22,2759	22,2599	23,0411	23,6589	22,7092	21,8169	23,8597	23,6703	21,7934	22,7316	22,518	22,6897	21,7647	22,3597	22,3006	21,228	21,7401	4	4	7	7	66851	65032	135150000	17	Q5TAQ9;Q5TAQ9-2	Q5TAQ9;Q5TAQ9-2	DDB1- and CUL4-associated factor 8	DCAF8	2009
30,204	21,0376	23,1905	21,8469	22,0809	22,2181	21,7814	22,8592	21,633	21,4443	20,6053	20,3342	22,3443	21,8406	22,9878	21,9449	23,3409	22,5907	21,9622	23,1824	21,6599	21,6006	22,9231	21,6199	21,3969	22,0994	21,9685	22,3191	21,6322	22,6336	22,9862	22,1893	22,7935	21,7292	24,0485	22,0111	21,1601	21,2627	21,6323	23,2837	30,5165	22,9097	20,9685	27,6087	21,5393	3	1	199	81	1543	2933	4464900000	23	Q5TEC6	Q5TEC6	Histone H3	HIST2H3PS2	2010
21,8685	23,6196	24,7716	22,0302	22,8987	24,8827	23,6798	22,3749	21,7728	20,8995	23,3116	20,6817	25,3257	21,5026	24,7946	22,1356	24,7946	24,9113	24,5475	24,8776	25,0166	24,8999	21,749	25,4986	24,3785	25,4876	25,0684	25,1207	25,6918	22,5374	24,6203	22,5861	22,8288	23,4285	22,152	22,9499	21,4081	20,7054	20,5577	22,9147	22,9274	22,1901	21,9036	24,3349	24,4566	28	28	157	157	22842	40117	1863500000	100	Q5TZA2;Q5TZA2-2;Q86T23;Q8IVE0	Q5TZA2;Q5TZA2-2	Rootletin	CROCC	2011
23,5443	21,8911	24,0581	22,286	22,4373	21,1699	23,4116	23,3008	20,7677	21,3832	24,1022	20,4172	24,2274	20,3831	23,2101	22,9964	22,3915	23,8704	23,198	21,4696	23,4738	23,165	23,5811	23,3159	22,7266	22,3259	23,5889	21,6014	23,4368	22,6165	24,0023	23,8858	22,4029	21,4545	22,654	22,1139	21,7305	23,0659	21,2526	21,8128	23,3885	21,8767	22,3433	22,0516	23,388	22	15	171	134	19303	33882	745760000	74	Q5VT25-4;Q5VT25-5;Q5VT25;Q5VT25-2;Q5VT25-6;Q5VT25-3	Q5VT25-4;Q5VT25-5;Q5VT25;Q5VT25-2;Q5VT25-6;Q5VT25-3	Serine/threonine-protein kinase MRCK alpha	CDC42BPA	2015
21,0268	21,4147	22,2976	21,9351	22,2525	22,4663	21,4756	22,6327	22,9729	22,5226	22,0458	20,6484	21,7412	21,5701	22,3486	23,3719	22,624	23,2305	21,6371	20,9766	22,1443	22,1159	22,3237	22,3486	22,4534	22,7133	23,0069	23,3241	23,1629	22,2573	22,8496	23,6871	22,6787	22,0345	22,1933	22,434	22,2825	21,7632	21,2166	21,3388	22,0393	22,4573	21,661	22,2352	22,1689	5	5	65	65	10027	63266	108600000	16	Q5VT52-5;Q5VT52-3;Q5VT52;Q5VT52-4;Q5VT52-2	Q5VT52-5;Q5VT52-3;Q5VT52;Q5VT52-4;Q5VT52-2	Regulation of nuclear pre-mRNA domain-containing protein 2	RPRD2	2016
22,3888	22,1208	23,0505	22,5714	22,3054	22,3991	21,6933	21,6512	21,6531	21,3987	22,8643	21,0426	21,7833	21,259	21,8854	22,7594	22,25	22,8317	21,4214	22,6354	21,8456	22,4293	22,1696	22,1938	21,3418	22,9828	23,0099	21,9455	22,9883	23,2069	23,7985	22,3219	21,9082	22,8602	22,3835	23,1207	22,392	22,3032	22,7011	23,2273	22,135	21,7942	22,7254	22,2495	22,938	6	6	13	13	64467	83295	232960000	38	Q5VTL8;Q5VTL8-2	Q5VTL8;Q5VTL8-2	Pre-mRNA-splicing factor 38B	PRPF38B	2017
21,4842	22,925	22,221	21,9594	22,1282	22,3018	21,5846	21,113	21,4205	20,8837	23,3071	20,8322	22,5237	22,6106	25,3476	22,1291	25,3024	26,1283	25,4825	22,432	25,5908	25,4139	21,9882	25,6587	25,108	25,8536	25,8246	23,1177	25,4002	22,0333	25,5071	25,622	25,084	22,3265	22,5055	25,6219	21,553	25,2263	24,6696	22,0332	22,1714	21,8158	21,3668	22,6959	22,6536	14	12	157	141	11366	23219	1193600000	60	Q5VTR2	Q5VTR2	E3 ubiquitin-protein ligase BRE1A	RNF20	2018
22,2421	22,8977	23,4415	23,3514	21,768	22,6485	22,3722	21,2459	22,4898	22,7906	21,069	20,2357	23,4029	22,8702	21,2281	23,0911	23,7998	24,157	23,8635	23,791	23,8257	23,9729	21,98	23,61	23,7778	24,6865	24,3974	24,2288	23,6373	22,1071	24,3661	24,1701	23,3965	21,5175	24,0365	24,053	21,3364	22,2567	23,178	23,7788	22,1445	22,1191	21,8167	23,2278	22,9725	20	20	159	159	20429	29991	1047400000	103	Q5VYK3	Q5VYK3	Proteasome-associated protein ECM29 homolog	ECM29	2020
21,7712	22,88	22,9102	21,4282	21,3223	22,1339	32,9626	33,3044	21,833	21,4188	22,3549	20,6367	21,5041	22,0125	21,47	22,5767	22,4079	22,3267	22,2848	22,3134	20,783	22,9179	21,8701	22,6834	21,7607	22,8643	22,8902	22,6447	22,5926	22,8756	22,6926	21,793	21,5374	22,3018	33,6032	33,3216	21,6206	21,8275	21,8111	22,0739	33,1702	22,2246	21,6186	22,4391	21,6389	2	2	2	2	86394	2048	65866000000	110	Q5VZ46-2;Q5VZ46	Q5VZ46-2;Q5VZ46	Uncharacterized protein KIAA1614	KIAA1614	2021
22,0105	22,0335	22,5303	22,2631	22,7732	23,4526	22,5136	22,4658	21,7921	22,1804	20,8464	21,2018	22,539	21,7622	22,6818	21,4756	22,5381	22,5817	23,886	23,9662	23,8178	23,9127	21,9874	23,7896	21,0733	24,0631	24,1709	23,1947	24,0699	23,8915	24,1102	22,6444	21,8612	21,7155	23,058	23,558	21,9749	22,5714	22,2195	22,8347	20,9787	22,2333	23,0654	23,0572	21,7859	6	6	61	61	16924	15228	541550000	34	Q5VZL5-4;Q5VZL5;Q5VZL5-3;Q5VZL5-2	Q5VZL5-4;Q5VZL5;Q5VZL5-3;Q5VZL5-2	Zinc finger MYM-type protein 4	ZMYM4	2022
21,5484	21,9255	23,4945	21,6348	22,5404	22,0113	22,6533	22,0031	22,4869	22,2961	21,9819	20,9221	22,8854	22,1698	22,7021	23,3985	23,0826	23,5195	22,9029	22,4755	22,7836	23,2336	22,9194	23,2342	22,7607	23,2384	23,7412	23,2575	23,6445	22,7409	23,3235	22,791	22,8523	21,8657	23,3378	23,4311	23,1246	23,2608	23,3054	23,1968	21,4188	22,9451	22,9094	22,3078	22,1077	29	29	67	67	5914	54568	850380000	121	Q63HN8;Q63HN8-4;Q63HN8-5;Q63HN8-6	Q63HN8;Q63HN8-4	E3 ubiquitin-protein ligase RNF213	RNF213	2025
24,3799	24,7529	25,4968	25,8642	25,719	25,8184	24,9887	25,7333	25,5065	25,2074	25,7681	23,07	25,9772	23,8432	24,7254	25,3584	25,6375	26,1632	24,5334	24,6644	24,7727	24,9638	25,2586	25,1559	25,0051	25,3858	25,7269	25,3906	25,2629	25,1176	25,8407	25,4536	25,3243	25,5888	25,8679	25,4356	24,73	25,492	25,1793	25,4893	24,6998	25,3611	25,789	25,0878	24,9789	25	25	427	427	90043	29322	7365700000	370	Q63ZY3-3;Q63ZY3;Q63ZY3-2	Q63ZY3-3;Q63ZY3;Q63ZY3-2	KN motif and ankyrin repeat domain-containing protein 2	KANK2	2027
23,7727	23,779	23,8994	23,7971	23,9362	23,6936	23,5559	23,8085	23,473	23,4301	24,1513	22,2522	24,3372	22,2206	23,2304	24,3792	23,6167	23,8773	23,3584	23,2276	23,1325	23,2106	23,7103	23,8107	23,5377	23,8161	24,201	23,9682	23,8931	24,0187	24,5304	24,2542	23,7237	23,9825	24,5754	23,6434	23,5673	23,6305	23,405	23,6672	23,1632	23,7937	23,8789	23,3435	23,6589	11	11	15	15	10979	51565	1632200000	166	Q66K74-2;Q66K74	Q66K74-2;Q66K74	Microtubule-associated protein 1S;MAP1S heavy chain;MAP1S light chain	MAP1S	2030
22,6202	24,1465	24,2615	24,2292	24,161	24,0502	23,7443	23,6521	23,6834	21,5275	22,3964	20,3474	24,7438	21,1247	24,3012	24,8422	22,6958	24,3981	22,5059	21,8004	22,5075	21,9054	23,9319	21,4455	22,7496	22,8772	22,6077	23,993	21,8434	24,4948	22,8015	23,0475	21,1728	24,5199	25,2964	22,221	23,2696	22,2383	24,3534	24,3699	21,7899	23,8705	24,201	24,0234	24,3927	5	4	6	51	15526	314	806820000	58	Q68CZ2;Q68CZ2-2;Q68CZ2-4;Q68CZ2-3	Q68CZ2;Q68CZ2-2	Tensin-3	TNS3	2034
